entityName,propertyName,propertyLabel,propertyType,nullable,length,precision,scale,unique,defaultValue,relationshipType,targetEntity,inversedBy,mappedBy,cascade,orphanRemoval,fetch,orderBy,indexType,compositeIndexWith,validationRules,validationMessage,formType,formOptions,formRequired,formReadOnly,formHelp,showInList,showInDetail,showInForm,sortable,searchable,filterable,apiReadable,apiWritable,apiGroups,allowedRoles,translationKey,formatPattern,fixtureType,fixtureOptions
Deal,expectedAmount,ExpectedAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,closureAmount,ClosureAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,weightedAmount,WeightedAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,discountAmount,DiscountAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,discountPercentage,DiscountPercentage,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,commissionRate,CommissionRate,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,commissionAmount,CommissionAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,currency,Currency,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"deal:read,deal:write",,,,word,{}
Deal,exchangeRate,ExchangeRate,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,lostReason,LostReason,,1,,,,,,ManyToOne,LostReason,deals,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,,{}
Deal,winReason,WinReason,,1,,,,,,ManyToOne,WinReason,deals,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,,{}
Deal,tags,Tags,,1,,,,,,ManyToMany,Tag,deals,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,,{}
Deal,customFields,CustomFields,json,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,word,{}
Deal,talks,Talks,,1,,,,,,OneToMany,Talk,deal,,persist,,EXTRA_LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,,{}
Deal,tasks,Tasks,,1,,,,,,OneToMany,Task,deal,,persist,,EXTRA_LAZY,"{""scheduledDate"": ""asc""}",,,,,EntityType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,,{}
Deal,notes,Notes,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"deal:read,deal:write",,,,paragraph,{}
Deal,competitors,Competitors,,1,,,,,,ManyToMany,Competitor,deals,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"deal:read,deal:write",,,,,{}
DealStage,pipelineStage,PipelineStage,,1,,,,,,ManyToOne,PipelineStage,dealStages,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"dealstage:read,dealstage:write",,,,,{}
DealStage,organization,Organization,,1,,,,,,ManyToOne,Organization,dealStages,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"dealstage:read,dealstage:write",,,,,{}
DealStage,deal,Deal,,1,,,,,,ManyToOne,Deal,dealStages,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"dealstage:read,dealstage:write",,,,,{}
DealStage,startedAt,StartedAt,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"dealstage:read,dealstage:write",,,,dateTime,{}
DealStage,lastUpdatedAt,LastUpdatedAt,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"dealstage:read,dealstage:write",,,,dateTime,{}
DealStage,endedAt,EndedAt,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"dealstage:read,dealstage:write",,,,dateTime,{}
DealStage,notes,Notes,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"dealstage:read,dealstage:write",,,,paragraph,{}
DealStage,daysInStage,DaysInStage,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"dealstage:read,dealstage:write",,,,word,{}
DealCategory,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"dealcategory:read,dealcategory:write",,,,word,{}
DealCategory,group,Group,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"dealcategory:read,dealcategory:write",,,,word,{}
DealCategory,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"dealcategory:read,dealcategory:write",,,,paragraph,{}
DealCategory,deals,Deals,,1,,,,,,OneToMany,Deal,category,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"dealcategory:read,dealcategory:write",,,,,{}
DealType,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"dealtype:read,dealtype:write",,,,word,{}
DealType,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"dealtype:read,dealtype:write",,,,paragraph,{}
DealType,deals,Deals,,1,,,,,,OneToMany,Deal,dealType,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"dealtype:read,dealtype:write",,,,,{}
Pipeline,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"pipeline:read,pipeline:write",,,,word,{}
Pipeline,organization,Organization,,1,,,,,,ManyToOne,Organization,pipelines,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"pipeline:read,pipeline:write",,,,,{}
Pipeline,manager,Manager,,1,,,,,,ManyToOne,User,managedPipelines,,,,LAZY,,composite,organization,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipeline:read,pipeline:write",,,,,{}
Pipeline,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"pipeline:read,pipeline:write",,,,paragraph,{}
Pipeline,active,Active,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"pipeline:read,pipeline:write",,,,boolean,{}
Pipeline,default,Default,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"pipeline:read,pipeline:write",,,,boolean,{}
Pipeline,stages,Stages,,1,,,,,,OneToMany,PipelineStage,pipeline,,"persist,remove",1,LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipeline:read,pipeline:write",,,,,{}
PipelineTemplate,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"pipelinetemplate:read,pipelinetemplate:write",,,,word,{}
PipelineTemplate,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"pipelinetemplate:read,pipelinetemplate:write",,,,paragraph,{}
PipelineTemplate,active,Active,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"pipelinetemplate:read,pipelinetemplate:write",,,,boolean,{}
PipelineTemplate,stages,Stages,,1,,,,,,OneToMany,PipelineStageTemplate,pipelineTemplate,,"persist,remove",1,LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinetemplate:read,pipelinetemplate:write",,,,,{}
PipelineStage,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"pipelinestage:read,pipelinestage:write",,,,word,{}
PipelineStage,organization,Organization,,1,,,,,,ManyToOne,Organization,pipelineStages,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"pipelinestage:read,pipelinestage:write",,,,,{}
PipelineStage,pipeline,Pipeline,,1,,,,,,ManyToOne,Pipeline,stages,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinestage:read,pipelinestage:write",,,,,{}
PipelineStage,dealStages,DealStages,,1,,,,,,OneToMany,DealStage,pipelineStage,,,,LAZY,lastUpdatedAt,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinestage:read,pipelinestage:write",,,,,{}
PipelineStage,deals,Deals,,1,,,,,,OneToMany,Deal,currentStage,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinestage:read,pipelinestage:write",,,,,{}
PipelineStage,description,Description,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"pipelinestage:read,pipelinestage:write",,,,word,{}
PipelineStage,migrationCriteria,MigrationCriteria,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"pipelinestage:read,pipelinestage:write",,,,word,{}
PipelineStage,order,Order,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"pipelinestage:read,pipelinestage:write",,,,randomNumber,{}
PipelineStage,next,Next,,1,,,,,,OneToOne,PipelineStage,previous,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinestage:read,pipelinestage:write",,,,,{}
PipelineStage,previous,Previous,,1,,,,,,OneToOne,PipelineStage,next,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinestage:read,pipelinestage:write",,,,,{}
PipelineStage,tasks,Tasks,,1,,,,,,OneToMany,Task,pipelineStage,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinestage:read,pipelinestage:write",,,,,{}
PipelineStageTemplate,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"pipelinestagetemplate:read,pipelinestagetemplate:write",,,,word,{}
PipelineStageTemplate,pipelineTemplate,PipelineTemplate,,1,,,,,,ManyToOne,PipelineTemplate,stages,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinestagetemplate:read,pipelinestagetemplate:write",,,,,{}
PipelineStageTemplate,description,Description,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"pipelinestagetemplate:read,pipelinestagetemplate:write",,,,word,{}
PipelineStageTemplate,order,Order,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"pipelinestagetemplate:read,pipelinestagetemplate:write",,,,randomNumber,{}
PipelineStageTemplate,tasks,Tasks,,1,,,,,,OneToMany,TaskTemplate,pipelineStageTemplate,,,,EXTRA_LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"pipelinestagetemplate:read,pipelinestagetemplate:write",,,,,{}
Task,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=500)",,TextType,{},1,,,1,1,1,1,1,,1,1,"task:read,task:write",,,,word,{}
Task,organization,Organization,,,,,,,,ManyToOne,Organization,tasks,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"task:read,task:write",,,,,{}
Task,pipelineStage,PipelineStage,,1,,,,,,ManyToOne,PipelineStage,tasks,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,,{}
Task,deal,Deal,,1,,,,,,ManyToOne,Deal,tasks,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,,{}
Task,contact,Contact,,1,,,,,,ManyToOne,Contact,tasks,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,,{}
Task,user,User,,,,,,,,ManyToOne,User,tasks,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,,{}
Task,command,Command,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"task:read,task:write",,,,paragraph,{}
Task,periodicityInterval,PeriodicityInterval,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,word,{}
Task,periodicityTimeframe,PeriodicityTimeframe,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,randomNumber,{}
Task,active,Active,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,boolean,{}
Task,type,Type,,1,,,,,,ManyToOne,TaskType,tasks,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,,{}
Task,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"task:read,task:write",,,,paragraph,{}
Task,scheduledDate,ScheduledDate,datetime,1,,,,,,,,,,,,LAZY,,composite,organization|taskStatus,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,dateTime,{}
Task,completedDate,CompletedDate,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,dateTime,{}
Task,taskStatus,TaskStatus,integer,1,,,,,,,,,,,,LAZY,,composite,organization|scheduledDate,,,IntegerType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,randomNumber,{}
Task,priority,Priority,integer,1,,,,,,,,,,,,LAZY,,composite,taskStatus|organization,,,IntegerType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,randomNumber,{}
Task,durationMinutes,DurationMinutes,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"task:read,task:write",,,,randomNumber,{}
Task,location,Location,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"task:read,task:write",,,,word,{}
TaskTemplate,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"tasktemplate:read,tasktemplate:write",,,,word,{}
TaskTemplate,pipelineStageTemplate,PipelineStageTemplate,,1,,,,,,ManyToOne,PipelineStageTemplate,tasks,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"tasktemplate:read,tasktemplate:write",,,,,{}
TaskTemplate,command,Command,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"tasktemplate:read,tasktemplate:write",,,,paragraph,{}
TaskTemplate,periodicityInterval,PeriodicityInterval,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"tasktemplate:read,tasktemplate:write",,,,word,{}
TaskTemplate,periodicityTimeframe,PeriodicityTimeframe,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"tasktemplate:read,tasktemplate:write",,,,randomNumber,{}
TaskTemplate,active,Active,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"tasktemplate:read,tasktemplate:write",,,,boolean,{}
TaskTemplate,type,Type,,1,,,,,,ManyToOne,TaskType,taskTemplates,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"tasktemplate:read,tasktemplate:write",,,,,{}
TaskTemplate,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"tasktemplate:read,tasktemplate:write",,,,paragraph,{}
TaskTemplate,priority,Priority,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"tasktemplate:read,tasktemplate:write",,,,randomNumber,{}
TaskTemplate,durationMinutes,DurationMinutes,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"tasktemplate:read,tasktemplate:write",,,,randomNumber,{}
TaskTemplate,location,Location,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"tasktemplate:read,tasktemplate:write",,,,word,{}
TaskType,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"tasktype:read,tasktype:write",,,,word,{}
TaskType,organization,Organization,,1,,,,,,ManyToOne,Organization,taskTypes,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"tasktype:read,tasktype:write",,,,,{}
TaskType,taskFunction,TaskFunction,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"tasktype:read,tasktype:write",,,,randomNumber,{}
TaskType,tasks,Tasks,,1,,,,,,OneToMany,Task,type,,,,EXTRA_LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"tasktype:read,tasktype:write",,,,,{}
TaskType,taskTemplates,TaskTemplates,,1,,,,,,OneToMany,TaskTemplate,type,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"tasktype:read,tasktype:write",,,,,{}
LeadSource,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"leadsource:read,leadsource:write",,,,word,{}
LeadSource,organization,Organization,,1,,,,,,ManyToOne,Organization,leadSources,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"leadsource:read,leadsource:write",,,,,{}
LeadSource,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"leadsource:read,leadsource:write",,,,paragraph,{}
LeadSource,group,Group,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"leadsource:read,leadsource:write",,,,word,{}
LeadSource,active,Active,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"leadsource:read,leadsource:write",,,,boolean,{}
LeadSource,deals,Deals,,1,,,,,,OneToMany,Deal,leadSource,,,,EXTRA_LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"leadsource:read,leadsource:write",,,,,{}
Product,productCode,ProductCode,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,word,{}
Product,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,word,{}
Product,organization,Organization,,1,,,,,,ManyToOne,Organization,products,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"product:read,product:write",,,,,{}
Product,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,paragraph,{}
Product,shortDescription,ShortDescription,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,paragraph,{}
Product,category,Category,,1,,,,,,ManyToOne,ProductCategory,products,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,productLine,ProductLine,,1,,,,,,ManyToOne,ProductLine,products,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,productType,ProductType,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,randomNumber,{}
Product,brand,Brand,,1,,,,,,ManyToOne,Brand,products,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,manufacturer,Manufacturer,,1,,,,,,ManyToMany,Company,manufacturedProducts,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,supplier,Supplier,,1,,,,,,ManyToMany,Company,suppliedProducts,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,deals,Deals,,1,,,,,,ManyToMany,Deal,products,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,listPrice,ListPrice,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,costPrice,CostPrice,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,minimumPrice,MinimumPrice,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,maximumDiscount,MaximumDiscount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,discountAmount,DiscountAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,discountPercentage,DiscountPercentage,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,commissionRate,CommissionRate,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,commissionAmount,CommissionAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,currency,Currency,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,word,{}
Product,exchangeRate,ExchangeRate,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,unitOfMeasure,UnitOfMeasure,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,word,{}
Product,weight,Weight,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,dimensions,Dimensions,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,word,{}
Product,taxCategory,TaxCategory,,1,,,,,,ManyToOne,TaxCategory,products,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,marginPercentage,MarginPercentage,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,stockQuantity,StockQuantity,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,randomNumber,{}
Product,reservedQuantity,ReservedQuantity,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,randomNumber,{}
Product,availableQuantity,AvailableQuantity,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,randomNumber,{}
Product,warrantyPeriod,WarrantyPeriod,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,randomNumber,{}
Product,supportPeriod,SupportPeriod,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,randomNumber,{}
Product,lifecycleStage,LifecycleStage,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,word,{}
Product,launchDate,LaunchDate,date,1,,,,,,,,,,,,LAZY,,,,,,DateType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,date,{}
Product,endOfLifeDate,EndOfLifeDate,date,1,,,,,,,,,,,,LAZY,,,,,,DateType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,date,{}
Product,active,Active,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,boolean,{}
Product,sellable,Sellable,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,boolean,{}
Product,purchasable,Purchasable,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,boolean,{}
Product,requiresApproval,RequiresApproval,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,boolean,{}
Product,subscription,Subscription,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,boolean,{}
Product,subscriptionPeriod,SubscriptionPeriod,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"product:read,product:write",,,,word,{}
Product,billingFrequency,BillingFrequency,,1,,,,,,ManyToOne,BillingFrequency,products,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,setupFee,SetupFee,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,recurringFee,RecurringFee,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,cancellationFee,CancellationFee,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,relatedTo,RelatedTo,,1,,,,,,ManyToMany,Product,relatedFrom,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,relatedFrom,RelatedFrom,,1,,,,,,ManyToMany,Product,relatedTo,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,substituteTo,SubstituteTo,,1,,,,,,ManyToMany,Product,substituteFrom,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
